data_id,Building_name,config_type,Selling_price,Monthly_Rent,lat,longt,platform,city,listing_date,txn_type,property_type,locality,sqft,Status,listing_by,name_lister,Details,address,price_on_req,sublocality,age,google_place_id,immediate_possession,mobile_lister,areacode,management_by_landlord,carpet_area,updated_date
944144,None,1 BHK ,11500000,0,19.229075,72.852623,housing,Mumbai,06/10/2016 06:08:43,resale,Residential,Borivali West,700,None,None,None,None,"Punjab Lane, Near Arihant Chemist & Druggist, Jambali Gali",False,Maharashtra Nagar,None,None,None,None,None,None,None,06/10/2016 06:08:43
983028,None,1 BHK ,10500000,0,19.228347,72.842787,housing,Mumbai,07/05/2016 13:29:29,resale,Residential,Borivali West,600,None,None,None,None,"Pm Kulkarni Road, Near Abhinav-vasant Jogger's Park, Vazira",False,,None,None,None,None,None,None,None,07/05/2016 13:29:29
981213,None,2 BHK ,13000000,0,19.21869,72.85227,housing,Mumbai,07/03/2016 09:35:25,resale,Residential,Borivali West,620,None,None,None,None,"Swami Vivekanand Road, Near The Family Hospital, Shastri Nagar",False,Dattani Nagar,None,None,None,None,None,None,None,07/03/2016 09:35:25
981209,None,1 BHK ,8700000,0,19.21869,72.85227,housing,Mumbai,07/03/2016 09:32:28,resale,Residential,Borivali West,450,None,None,None,None,"Swami Vivekanand Road, Near Bmc Poisar School, Shastri Nagar",False,Dattani Nagar,None,None,None,None,None,None,None,07/03/2016 09:32:28
966396,None,1 BHK ,7950000,0,19.235121,72.831278,housing,Mumbai,06/24/2016 04:39:00,resale,Residential,Borivali West,620,None,None,None,None,"Gorai Road, Near Gorai Best Bus Depot, Gorai",False,Gorai 3,None,None,None,None,None,None,None,06/24/2016 04:39:00
953384,None,1 BHK ,9500000,0,19.250433,72.847656,housing,Mumbai,06/16/2016 09:01:39,resale,Residential,Borivali West,650,None,None,None,None,"Link Road, Near Bmc Ground, I C Colony",False,I C Colony,None,None,None,None,None,None,None,06/16/2016 09:01:39
979021,None,3 BHK ,18000000,0,19.250433,72.847656,housing,Mumbai,07/02/2016 07:56:24,resale,Residential,Borivali West,1450,None,None,None,None,"Link Road, Near Tukaram Omble Garden, I C Colony",False,I C Colony,None,None,None,None,None,None,None,07/02/2016 07:56:24
972093,None,1 BHK ,9500000,0,19.222381,72.843119,housing,Mumbai,06/28/2016 03:40:22,resale,Residential,Borivali West,620,None,None,None,None,"New Link Road, Near Birdy''s, Shimpoli",False,,None,None,None,None,None,None,None,06/28/2016 03:40:22
973410,None,2 BHK ,19000000,0,19.226273,72.844198,housing,Mumbai,06/29/2016 13:40:29,resale,Residential,Borivali West,1100,None,None,None,None,"Lokmanya Tilak Road, Near Abhinav-vasant Jogger's Park, Shimpoli",False,,None,None,None,None,None,None,None,06/29/2016 13:40:29
929266,None,2 BHK ,13500000,0,19.227375,72.846908,housing,Mumbai,05/31/2016 06:02:22,resale,Residential,Borivali West,920,None,None,None,None,"Lokmanya Tilak Road, Near 5 Spice, Babay Naka",False,Babhai,None,None,None,None,None,None,None,05/31/2016 06:02:22
978201,None,2 BHK ,16300000,0,19.230179,72.848043,housing,Mumbai,07/01/2016 14:30:56,resale,Residential,Borivali West,850,None,None,None,None,"Eksar Road, Near 5 Spice, Babai Naka",False,Maharashtra Nagar,None,None,None,None,None,None,None,07/01/2016 14:30:56
